[constructive_heuristic] best sol improved: score=1190, dist=132.03161215466417, Solution(n=150, next=[27, 8, None, None, 1, None, None, None, 69, 40, None, None, None, None, 137, 70, 107, None, None, None, None, None, None, None, None, None, None, 62, None, 77, 60, None, None, None, 4, None, None, None, None, None, 34, 140, 87, None, None, None, None, None, None, None, 81, None, None, 29, None, None, None, None, None, None, 74, 15, 30, None, None, None, None, None, None, 41, 101, 85, None, None, 120, None, None, 130, None, None, None, 42, None, None, None, 128, 117, 14, None, None, None, None, None, None, None, None, 138, None, None, None, None, 71, 149, None, None, None, None, 96, None, None, None, None, None, None, None, None, None, 102, None, None, 16, None, None, None, None, None, None, None, 53, None, 86, None, None, None, None, None, None, 9, 50, None, 61, None, None, None, None, None, None, None, None, None])
[constructive_heuristic] best sol improved: score=1240, dist=138.76211838350346, Solution(n=150, next=[27, 8, None, None, 1, None, None, None, 69, 46, None, None, None, None, 137, 70, 107, None, None, None, None, None, None, None, None, None, None, 62, None, 77, 60, None, None, None, 4, None, None, None, None, None, 34, 140, 87, None, None, None, 40, None, None, None, 81, None, None, 29, None, None, None, None, None, None, 74, 15, 30, None, None, None, None, None, None, 41, 101, 85, None, None, 120, None, None, 130, None, None, None, 42, None, None, None, 128, 117, 14, None, None, None, None, None, None, None, None, 138, None, None, None, None, 71, 149, None, None, None, None, 96, None, None, None, None, None, None, None, None, None, 102, None, None, 16, None, None, None, None, None, None, None, 53, None, 86, None, None, None, None, None, None, 9, 50, None, 61, None, None, None, None, None, None, None, None, None])
[constructive_heuristic] best sol improved: score=1245, dist=139.87030232058854, Solution(n=150, next=[27, 8, None, None, 1, None, None, None, 69, 46, None, None, None, None, 137, 70, 107, None, None, None, None, None, None, None, None, None, None, 62, None, 77, 39, None, None, None, 4, None, None, None, None, 60, 34, 140, 87, None, None, None, 40, None, None, None, 81, None, None, 29, None, None, None, None, None, None, 74, 15, 30, None, None, None, None, None, None, 41, 101, 85, None, None, 120, None, None, 130, None, None, None, 42, None, None, None, 128, 117, 14, None, None, None, None, None, None, None, None, 138, None, None, None, None, 71, 149, None, None, None, None, 96, None, None, None, None, None, None, None, None, None, 102, None, None, 16, None, None, None, None, None, None, None, 53, None, 86, None, None, None, None, None, None, 9, 50, None, 61, None, None, None, None, None, None, None, None, None])
[constructive_heuristic] finished construction phase, Solution(n=150, next=[27, 8, None, None, 1, None, None, None, 69, 46, None, None, None, None, 137, 70, 107, None, None, None, None, None, None, None, None, None, None, 62, None, 77, 39, None, None, None, 4, None, None, None, None, 60, 34, 140, 87, None, None, None, 40, None, None, None, 81, None, None, 29, None, None, None, None, None, None, 74, 15, 30, None, None, None, None, None, None, 41, 101, 85, None, None, 120, None, None, 130, None, None, None, 42, None, None, None, 128, 117, 14, None, None, None, None, None, None, None, None, 138, None, None, None, None, 71, 149, None, None, None, None, 96, None, None, None, None, None, None, None, None, None, 102, None, None, 16, None, None, None, None, None, None, None, 53, None, 86, None, None, None, None, None, None, 9, 50, None, 61, None, None, None, None, None, None, None, None, None])
[local_search] best sol improved: score=1245, dist=138.3609266288905, Solution(n=150, next=[27, 8, None, None, 1, None, None, None, 69, 46, None, None, None, None, 137, 70, 107, None, None, None, None, None, None, None, None, None, None, 62, None, 77, 39, None, None, None, 4, None, None, None, None, 60, 34, 140, 87, None, None, None, 40, None, None, None, 42, None, None, 29, None, None, None, None, None, None, 74, 15, 30, None, None, None, None, None, None, 41, 101, 85, None, None, 120, None, None, 130, None, None, None, 50, None, None, None, 128, 117, 14, None, None, None, None, None, None, None, None, 138, None, None, None, None, 71, 149, None, None, None, None, 96, None, None, None, None, None, None, None, None, None, 102, None, None, 16, None, None, None, None, None, None, None, 53, None, 86, None, None, None, None, None, None, 9, 81, None, 61, None, None, None, None, None, None, None, None, None])
[local_search] best sol improved: score=1245, dist=137.7013453408626, Solution(n=150, next=[27, 8, None, None, 1, None, None, None, 69, 46, None, None, None, None, 137, 70, 107, None, None, None, None, None, None, None, None, None, None, 62, None, 77, 39, None, None, None, 40, None, None, None, None, 60, 4, 140, 87, None, None, None, 34, None, None, None, 42, None, None, 29, None, None, None, None, None, None, 74, 15, 30, None, None, None, None, None, None, 41, 101, 85, None, None, 120, None, None, 130, None, None, None, 50, None, None, None, 128, 117, 14, None, None, None, None, None, None, None, None, 138, None, None, None, None, 71, 149, None, None, None, None, 96, None, None, None, None, None, None, None, None, None, 102, None, None, 16, None, None, None, None, None, None, None, 53, None, 86, None, None, None, None, None, None, 9, 81, None, 61, None, None, None, None, None, None, None, None, None])
[local_search] best sol improved: score=1250, dist=139.60388258518094, Solution(n=150, next=[141, 8, None, None, 1, None, None, None, 69, 46, None, None, None, None, 137, 70, 107, None, None, None, None, None, None, None, None, None, None, None, None, 77, 39, None, None, None, 40, None, None, None, None, 60, 4, 140, 87, None, None, None, 34, None, None, None, 42, None, None, 29, None, None, None, None, None, None, 74, 15, 30, None, None, None, None, None, None, 41, 101, 85, None, None, 120, None, None, 130, None, None, None, 50, None, None, None, 128, 117, 14, None, None, None, None, None, None, None, None, 138, None, None, None, None, 71, 149, None, None, None, None, 96, None, None, None, None, None, None, None, None, None, 102, None, None, 16, None, None, None, None, None, None, None, 53, None, 86, None, None, None, None, None, None, 9, 81, None, 61, 62, None, None, None, None, None, None, None, None])
[local_search] best sol improved: score=1250, dist=138.6084442748467, Solution(n=150, next=[141, 8, None, None, 1, None, None, None, 69, 46, None, None, None, None, 137, 70, 107, None, None, None, None, None, None, None, None, None, None, None, None, 77, 39, None, None, None, 40, None, None, None, None, 60, 4, 140, 87, None, None, None, 34, None, None, None, 42, None, None, 29, None, None, None, None, None, None, 74, 15, 30, None, None, None, None, None, None, 41, 71, 101, None, None, 120, None, None, 130, None, None, None, 50, None, None, None, 128, 117, 14, None, None, None, None, None, None, None, None, 138, None, None, None, None, 85, 149, None, None, None, None, 96, None, None, None, None, None, None, None, None, None, 102, None, None, 16, None, None, None, None, None, None, None, 53, None, 86, None, None, None, None, None, None, 9, 81, None, 61, 62, None, None, None, None, None, None, None, None])
[local_search] best sol improved: score=1265, dist=139.43531561098868, Solution(n=150, next=[114, 8, None, None, 1, None, None, None, 69, 46, None, None, None, None, 137, 70, 107, None, None, None, None, None, None, None, None, None, None, None, None, 77, 39, None, None, None, 40, None, None, None, None, 60, 4, 140, 87, None, None, None, 34, None, None, None, 42, None, None, 29, None, None, None, None, None, None, 74, 15, 30, None, None, None, None, None, None, 41, 71, 101, None, None, 120, None, None, 130, None, None, None, 50, None, None, None, 128, 117, 14, None, None, None, None, None, None, None, None, 138, None, None, None, None, 85, 149, None, None, None, None, 96, None, None, None, None, None, None, 141, None, None, 102, None, None, 16, None, None, None, None, None, None, None, 53, None, 86, None, None, None, None, None, None, 9, 81, None, 61, 62, None, None, None, None, None, None, None, None])
[local_search] best sol improved: score=1270, dist=139.93403195158245, Solution(n=150, next=[114, 8, None, None, 1, None, None, None, 69, 46, None, None, None, None, 137, 70, 107, None, None, None, None, None, None, None, None, None, None, None, None, 77, 60, 62, None, None, 40, None, None, None, None, None, 4, 140, 87, None, None, None, 34, None, None, None, 42, None, None, 29, None, None, None, None, None, None, 74, 15, 30, None, None, None, None, None, None, 41, 71, 101, None, None, 120, None, None, 130, None, None, None, 50, None, None, None, 128, 117, 14, None, None, None, None, None, None, None, None, 138, None, None, None, None, 85, 149, None, None, None, None, 96, None, None, None, None, None, None, 141, None, None, 102, None, None, 16, None, None, None, None, None, None, None, 53, None, 86, None, None, None, None, None, None, 9, 81, None, 61, 31, None, None, None, None, None, None, None, None])
[local_search] best sol improved: score=1270, dist=139.89186707426114, Solution(n=150, next=[141, 8, None, None, 1, None, None, None, 69, 46, None, None, None, None, 137, 70, 107, None, None, None, None, None, None, None, None, None, None, None, None, 77, 60, 62, None, None, 40, None, None, None, None, None, 4, 140, 87, None, None, None, 34, None, None, None, 42, None, None, 29, None, None, None, None, None, None, 74, 15, 30, None, None, None, None, None, None, 41, 71, 101, None, None, 120, None, None, 130, None, None, None, 50, None, None, None, 128, 117, 14, None, None, None, None, None, None, None, None, 138, None, None, None, None, 85, 149, None, None, None, None, 96, None, None, None, None, None, None, 31, None, None, 102, None, None, 16, None, None, None, None, None, None, None, 53, None, 86, None, None, None, None, None, None, 9, 81, None, 61, 114, None, None, None, None, None, None, None, None])
